CODE_STIF_TRNS,CODE_STIF_RES,CODE_STIF_ARRET,LIBELLE_ARRET,ID_REFA_LDA,CAT_JOUR,TRNC_HORR_60,pourc_validations
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,11H-12H,3
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,14H-15H,5.21
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,16H-17H,13.49
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,19H-20H,8.55
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,1H-2H,0
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,4H-5H,0.08
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,5H-6H,0.55
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,17H-18H,19.67
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,7H-8H,2.69
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,8H-9H,2.57
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,13H-14H,3.71
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,18H-19H,17.32
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,22H-23H,0.99
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,23H-0H,0.36
810,802,621,PARC DES EXPOSITIONS,73568,JOHV,9H-10H,2.24
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,11H-12H,4.15
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,13H-14H,5.67
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,14H-15H,8.44
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,16H-17H,11.35
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,20H-21H,3.71
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,23H-0H,1.03
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,6H-7H,2.58
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,8H-9H,3.46
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,12H-13H,5.25
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,15H-16H,11.19
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,19H-20H,5.19
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,22H-23H,1.51
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,7H-8H,3.28
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,0H-1H,0.05
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,21H-22H,1.95
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,5H-6H,2.12
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,17H-18H,11.34
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,18H-19H,8.79
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,3H-4H,0.55
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,10H-11H,3.66
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,1H-2H,0.01
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,2H-3H,0.18
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,4H-5H,1.11
810,802,743,AEROPORT CHARLES DE GAULLE 1,73596,JOHV,9H-10H,3.43
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,10H-11H,2.47
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,16H-17H,9.99
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,1H-2H,0.13
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,20H-21H,5.57
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,22H-23H,3.18
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,23H-0H,3.21
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,13H-14H,5.45
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,15H-16H,6.74
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,19H-20H,9.82
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,21H-22H,3.58
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,4H-5H,0.01
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,8H-9H,3.66
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,14H-15H,5.31
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,0H-1H,1.57
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,17H-18H,13.56
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,6H-7H,0.49
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,7H-8H,1.59
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,11H-12H,3.39
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,12H-13H,4.81
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,18H-19H,12.31
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,2H-3H,0.01
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,3H-4H,0
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,5H-6H,0.21
810,802,827,SAINT-MICHEL NOTRE DAME,73620,JOHV,9H-10H,2.93
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,0H-1H,0.06
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,15H-16H,7.81
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,17H-18H,6.56
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,22H-23H,2.84
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,8H-9H,4.15
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,12H-13H,6.6
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,5H-6H,2.03
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,11H-12H,5.64
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,4H-5H,1.18
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,6H-7H,3.01
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,7H-8H,3.57
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,14H-15H,7.58
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,21H-22H,3.93
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,23H-0H,1.61
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,2H-3H,0.25
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,10H-11H,4.79
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,13H-14H,7.22
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,16H-17H,7
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,18H-19H,6.88
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,19H-20H,5.86
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,1H-2H,0.01
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,20H-21H,6.15
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,3H-4H,0.53
810,802,744,AEROPORT CHARLES DE GAULLE 2-TGV,73699,JOHV,9H-10H,4.77
810,801,163,CHATELET-LES HALLES,73794,JOHV,3H-4H,0
810,801,163,CHATELET-LES HALLES,73794,JOHV,10H-11H,1.92
810,801,163,CHATELET-LES HALLES,73794,JOHV,11H-12H,2.41
810,801,163,CHATELET-LES HALLES,73794,JOHV,12H-13H,3.63
810,801,163,CHATELET-LES HALLES,73794,JOHV,1H-2H,0.05
810,801,163,CHATELET-LES HALLES,73794,JOHV,21H-22H,4.84
810,801,163,CHATELET-LES HALLES,73794,JOHV,5H-6H,0.3
810,801,163,CHATELET-LES HALLES,73794,JOHV,14H-15H,4.9
810,801,163,CHATELET-LES HALLES,73794,JOHV,17H-18H,11.67
810,801,163,CHATELET-LES HALLES,73794,JOHV,22H-23H,4.55
810,801,163,CHATELET-LES HALLES,73794,JOHV,2H-3H,0
810,801,163,CHATELET-LES HALLES,73794,JOHV,7H-8H,1.75
810,801,163,CHATELET-LES HALLES,73794,JOHV,9H-10H,2.79
810,801,163,CHATELET-LES HALLES,73794,JOHV,13H-14H,5.11
810,801,163,CHATELET-LES HALLES,73794,JOHV,15H-16H,5.99
810,801,163,CHATELET-LES HALLES,73794,JOHV,16H-17H,7.93
810,801,163,CHATELET-LES HALLES,73794,JOHV,19H-20H,11.69
810,801,163,CHATELET-LES HALLES,73794,JOHV,23H-0H,3.22
810,801,163,CHATELET-LES HALLES,73794,JOHV,6H-7H,0.58
810,801,163,CHATELET-LES HALLES,73794,JOHV,0H-1H,1.65
810,801,163,CHATELET-LES HALLES,73794,JOHV,18H-19H,13.65
810,801,163,CHATELET-LES HALLES,73794,JOHV,20H-21H,7.72
810,801,163,CHATELET-LES HALLES,73794,JOHV,4H-5H,0.02
810,801,163,CHATELET-LES HALLES,73794,JOHV,8H-9H,3.62
810,802,790,SCEAUX,74265,JOHV,19H-20H,3.94
810,802,790,SCEAUX,74265,JOHV,22H-23H,0.85
810,802,790,SCEAUX,74265,JOHV,23H-0H,0.69
810,802,790,SCEAUX,74265,JOHV,4H-5H,0.19
810,802,790,SCEAUX,74265,JOHV,6H-7H,2.9
810,802,790,SCEAUX,74265,JOHV,12H-13H,5.01
810,802,790,SCEAUX,74265,JOHV,1H-2H,0.04
810,802,790,SCEAUX,74265,JOHV,20H-21H,2.74
810,802,790,SCEAUX,74265,JOHV,3H-4H,0
810,802,790,SCEAUX,74265,JOHV,5H-6H,0.87
810,802,790,SCEAUX,74265,JOHV,0H-1H,0.24
810,802,790,SCEAUX,74265,JOHV,10H-11H,3.3
810,802,790,SCEAUX,74265,JOHV,13H-14H,4.09
810,802,790,SCEAUX,74265,JOHV,16H-17H,6.2
810,802,790,SCEAUX,74265,JOHV,17H-18H,7.63
810,802,790,SCEAUX,74265,JOHV,18H-19H,6.11
810,802,790,SCEAUX,74265,JOHV,7H-8H,14.1
810,802,790,SCEAUX,74265,JOHV,14H-15H,3.51
810,802,790,SCEAUX,74265,JOHV,15H-16H,4.6
810,802,790,SCEAUX,74265,JOHV,21H-22H,1.02
810,802,790,SCEAUX,74265,JOHV,2H-3H,0
810,802,790,SCEAUX,74265,JOHV,8H-9H,21.19
810,802,790,SCEAUX,74265,JOHV,11H-12H,3.46
810,802,790,SCEAUX,74265,JOHV,9H-10H,7.32
